title,url,date,text
#微博辟谣#【访谈｜人工智能与网络辟谣：做真相的守护者】,https://weibo.com/1866405545/NxeVQ5ksj,2023-12-15,#联合辟谣##微博辟谣#【访谈｜人工智能与网络辟谣：做真相的守护者】针对人工智能科技在辟谣工作中的创新应用主要内容，新华网AIGC-Safe平台首席技术专家、中国科学院计算所数字内容合成与伪造检测实验室主任曹娟接受中国互联网联合辟谣平台专访，就AI生成信息鉴别、伪造检测系统应用技术等问题 ​​​ ...展开
#微博辟谣# 重庆荣昌突发3.9级地震？不实，别信！,https://weibo.com/1866405545/Nxdn25tnf,2023-12-15,"#重庆辟谣##荣昌突发3.9级地震系谣言#【重庆荣昌突发3.9级地震？不实，别信！】12月14日上午，网传“重庆荣昌突发3.9级地震”，引发网友关注，“重庆地震”“荣昌地震”等词一度登上微博热搜。

据中国地震台网“地震快讯”播报：12月14日10时38分在四川泸州市泸县(北纬29.28度，东经105.49度)发生3.8级地震，震源深度8千米。

经重庆市地震局核实，本次地震发生在四川省泸州市泸县境内，震中距重庆市边界约1公里，荣昌、永川、大足等区部分群众有震感。网传“重庆荣昌发生3.9级地震”为不实信息，具体情况以重庆市地震局官网公布的信息为准。@微博辟谣 @中国互联网联合辟谣平台收起"
#微博辟谣##广西辟谣# 广西互联网辟谣平台发布广西2023年11月网络辟谣月榜,https://weibo.com/1866405545/Nx4o35V8t,2023-12-14,【广西2023年11月辟谣榜——不信谣不传谣！】@微博辟谣 2023年11月，广西一些谣言在网上流传，比如： 网传“北海某行政机关单位正在组织集资建房并可转让出售指标”“男子自称南宁地王大厦董事长”“来宾外卖员扫码领娃娃被刷四万块”。经证实，以上均是谣言。广西互联网辟谣平台为您盘点11月广西辟谣 ​​​ ...展开
#微博辟谣##四川云辟谣# 【熊猫斩谣（2023年12月13日）】,https://weibo.com/1866405545/NwXATCEt6,2023-12-13,#四川云辟谣# 【熊猫斩谣（2023年12月13日）】#微博辟谣#遂宁“袖珍女孩”遭母亲虐待博取流量？降雪能冻死病毒？下场雪生病的人就少了？医生提醒，3类青筋异常凸起要留意！今天有没有你相信了的谣言？快来戳图查看吧！希望大家对未经核实的信息，不轻信、不盲从、不发布、不传播、不评论。 收起
#微博辟谣# 邯郸市公安局网巡支队联合武安市公安局依法查处一起网络谣言案件,https://weibo.com/1866405545/NwXvO0tiV,2023-12-13,"【公交车免费坐？真相是......】近日，邯郸市公安局网巡支队联合武安市公安局依法查处一起网络谣言案件，违法行为人王某亮因发布虚假信息被依法行政处罚。

12月8日，网民“安某风”在某资讯平台上发布“邯郸市政府决定在12月8日—12月31日期间，对市内45条公交线路实行免费乘车”的消息。经核实，该信 ​​​ ...展开"
#微博辟谣# 气象部门辟谣河北人工增雪崩到河南,https://weibo.com/1866405545/NwXsgkEMC,2023-12-13,#气象部门辟谣河北人工增雪崩到河南# 【河北的人工增雪“崩到”河南山东？气象部门回应｜大象辟谣】#微博辟谣# 近日，河北、山东、河南等地迎来了今年的第一场雪。但在网上，有消息称此次降雪系“河北发射251枚火箭弹进行的人工增雪所致”。这一信息引起了不少网友热议。有网友发文称，难怪河北河南山东都在下雪，“这河北人工降雪威力真大，崩了三个省！”事情真的如此吗？对此，大象新闻记者联系相关部门进行了求证。 收起
#微博辟谣#【#2023年新能源汽车行业辟谣榜#｜视频版】,https://weibo.com/1866405545/NwXnleXhN,2023-12-13,#联合辟谣##微博辟谣#【#2023年新能源汽车行业辟谣榜#｜视频版】新能源汽车昙花一现、发展前景有限？新能源汽车比燃油车污染还严重？“快充”对于新能源汽车的动力电池损害很大？开新能源汽车辐射大，会致癌？新能源汽车比燃油车更容易起火燃烧？……中国互联网联合辟谣平台与中国汽车工业协会共 ​​​ ...展开
#微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车续航短、不能跑高速、不敢开空调？】,https://weibo.com/1866405545/Nx4rB4rMj,2023-12-14,#联合辟谣##微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车续航短、不能跑高速、不敢开空调？】真相：不同环境、不同路况、不同驾驶习惯、堵车与不堵车、高速与低速、高温和低温……都会影响电动车的实际续航，即使同一个人开同一条路线，每次的续航消耗都会不同。这是电池的物理特性，而非电池质 ​​​ ...展开
#微博辟谣# 资阳市雁江区南津镇办理户口本要收费300元？假的！,https://weibo.com/1866405545/NwLyIluhC,2023-12-12,#资尽身边事# 【资阳市雁江区南津镇办理户口本要收费300元？假的！】2023年12月11日，网传“当农民是真的活不了了，四川省资阳市雁江区南津镇，每家每户的户口本政府收取300元一个。不知道以后身份证也收不。全国都在收吗？”的抖音视频引发网友关注。经与资阳市公安局雁江区分局核实，此消息不实。经 ​​​ ...展开
#微博辟谣# 深圳平安大厦着火？经现场核查：消息不实！,https://weibo.com/1866405545/NwLtKwLOz,2023-12-12,#深圳网络辟谣# 【深圳平安大厦着火？经现场核查：消息不实！】#深圳平安大厦着火系谣言# 12月12日凌晨，有网民在多平台陆续发文称，福田区平安大厦着火。视频画面显示现场出动消防车，大厦多层有烟雾散出。经深圳市消防救援支队现场核实排查，现场为冷却塔冷却产生蒸汽，未发生火灾，确认为虚假警情。今年3月22日，平安大厦也曾出现类似着火谣言，当时经消防部门核查，楼顶“火光”系云雾下沉与灯光形成的“烟雾弥漫”现象。（记者：靳家兴 梁煖 叶青）收起
#微博辟谣# 广西金秀瑶族自治县桐木镇庆达小区有人抢小孩？谣言！,https://weibo.com/1866405545/NwL6p77h9,2023-12-12,"【广西金秀瑶族自治县桐木镇庆达小区有人抢小孩？谣言！】日前，广西金秀县委网信办针对一段网传视频发布辟谣公告：
近日，中共金秀瑶族自治县委员会网络安全和信息化委员会办公室在网络违法和不良信息巡查中发现，某抖音账号在短视频平台上发布“金秀瑶族自治县桐木镇庆达小区有人抢小孩”视频信息。
经核查，该消息为不实谣言信息。请广大群众切勿盲目转发未经核实的信息，做到不信谣、不传谣、不造谣，携手共建和谐清朗的网络空间。（来源：金秀县委网信办、广西互联网违法和不良信息举报）收起"
#微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车在雨天不可以充电？】,https://weibo.com/1866405545/NwLCn0ceF,2023-12-12,#联合辟谣##微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车在雨天不可以充电？】真相：2015年12月28日发布的新版“新能源汽车充电接口及通信协议国家标准”规定，充电枪接口在插合前的防护级别是IP54，插合后则是IP55，只要确保充电枪内部和充电口内部是干燥的，就可以放心去充电。不过，一些车主 ​​​ ...展开
#微博辟谣#【#2023年新能源汽车行业辟谣榜#开新能源汽车辐射大，会致癌？】,https://weibo.com/1866405545/Nwv8BqhkV,2023-12-10,#联合辟谣##微博辟谣#【#2023年新能源汽车行业辟谣榜#开新能源汽车辐射大，会致癌？】真相：该说法没有科学依据。新能源汽车确实有辐射，但其辐射量在安全范围内。国家对电磁辐射有严格的限值要求，任何车辆在上市前都要进行“EMC测试”，即对电子产品在电磁场方面干扰大小和抗干扰能力的综合评定。目 ​​​ ...展开
#微博辟谣# 网传深圳某小学教师因性侵被判死刑不实,https://weibo.com/1866405545/Nw27OhBAn,2023-12-07,#深圳网络辟谣# 【网传深圳某小学教师因性侵被判死刑？拼接，不实！】#网传深圳某小学教师因性侵被判死刑不实#12月5日，一条《深圳福田区某小学老师因性侵学生被判死刑》的帖子在网上引发关注。该网帖称“深圳市福田区景鹏小学发生了一起令人震惊的事件，一名教师因性侵5名女学生而被判处死刑。”对此 ​​​ ...展开
#微博辟谣# 北京燃油老代车明年能上路系误读,https://weibo.com/1866405545/Nw1XJkKCC,2023-12-07,"#北京燃油老代车明年能上路系误读#【#北京明年起燃油老代车禁止上路#】电动三四轮车还有20多天就要“退市”了，燃油三四轮车突然重新回到市民的视线之中：街上走的、小区里停的、网上积极推销的……北京市交管局表示，虽然此次的公告中提及的是违规“电动”三四轮车，但燃油车的管理规范早在多年前就已开始实施，市民千万不要误以为没牌照的“燃油老年代步车”还能在明年上路。

记者从市交管局了解到，警方在针对“三轮车”的管理上，确实有“合法”“非法”之分。根据2010年北京市公安局发布的《关于加强三轮摩托车和残疾人机动轮椅车的通告》，全市范围内合法上路的“燃油三轮车”是指“残疾人机动轮椅车”，交管部门对这种车辆按照“非机动车”来管理，残疾人需要到当地残疾人联合会提交申请，审批通过后，可以购买列入《准予核发牌证的环保型残疾人机动轮椅车目录》内的车辆，并安装正式牌照。此外，市民也可以购买列入《道路机动车辆生产企业及产品公告》内的三轮摩托车，但需要考取驾照D本，在车管部门登记上牌后可以上路，但不能进入六环路行驶。

至于“四轮车”，无论燃油还是电动，标准只有一个：不在产品公告内的车辆一律不予上牌，不得上路行驶。民警同时提示，这些没牌子的“三四轮车”，一旦发生交通事故，通常流程是首先对车辆进行鉴定，一旦确认为机动车，就会按照机动车事故的流程来处理。 

交管部门相关负责人表示，最近一段时间，本市通过各种渠道宣传“电动三四轮车过渡期即将结束”，却被个别市民误会成仅限“电动”，希望有这个想法的市民，别带有这种侥幸心理。明年1月1日以后开着燃油老年代步车上路，一样要处罚。（@北京日报 记者 安然）收起"
#微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车昙花一现、发展前景有限？】,https://weibo.com/1866405545/Nw0DLnXGR,2023-12-07,#联合辟谣##微博辟谣#【#2023年新能源汽车行业辟谣榜#新能源汽车昙花一现、发展前景有限？】真相：部分自媒体为博眼球，发布歪曲事实、误导公众等不实信息，唱衰新能源汽车行业，对新能源汽车品牌声誉及形象造成严重损害。事实上，在有关各方共同努力下，新能源汽车产业保持强劲发展势头。据工业和信息 ​​​ ...展开
#微博辟谣# 多服用维生素C能预防流感是假的,https://weibo.com/1866405545/Nw2hBsn9U,2023-12-07,【辟谣！#多服用维生素C能预防流感是假的# 】多吃维生素C不能加强对流感的预防作用！维生素C是人体内不可或缺的一种水溶性维生素，保持良好的维生素C水平对免疫系统有益，但这并不代表多补充维C就能预防流感。一方面，不缺乏维生素C的人即使多补充也不能进一步提升免疫力，另一方面，维生素C维持的是人 ​​​ ...展开
#微博辟谣# 网传天津理工大学成人招生不用考试？假的！,https://weibo.com/1866405545/NvQWZBEb3,2023-12-06,#联合辟谣##微博辟谣#【网传天津理工大学成人招生不用考试？假的！】近日有网民举报，网上正在传播“天津理工大学 双证本科不用考试 学信网可查”等信息。经核查，此信息为虚假宣传。此前，天津理工大学继续教育学院已在官网发布过声明称，不法分子通过网络平台发布“天津理工大学 双证本科不用考试 学信网可查”等信息，系虚假宣传，在此郑重声明此视频及信息与天津理工大学无关，请广大考生不要上当受骗。该校成人高考相关信息仅通过学院官网发布。↓↓↓@天津辟谣收起
#微博辟谣# 官方辟谣马路盲道是贴纸传言,https://weibo.com/1866405545/NvAq03vgV,2023-12-04,【#官方辟谣马路盲道是贴纸传言#】#河南濮阳称新修盲道采用新型材料# 近日，河南省濮阳市新修盲道像贴纸“一撕就掉”的情况引发关注。河南省濮阳市住建部门回应称，他们在道路提升改造中，选用了触觉灵敏、耐腐蚀、耐损耗的PVC材质盲道砖，并非网传的“贴纸”。因路面提升改造使用了花岗岩，不再适合铺 ​​​ ...展开
#微博辟谣# 今晚集中上“公益课”？澄迈警方提醒：假的！,https://weibo.com/1866405545/NvH8PtF2k,2023-12-05,#微博辟谣#【各位家长，今晚集中上“公益课”？澄迈警方提醒：假的！】近日，澄迈县部分学校反映，有收到要求家长收看线上公益直播课堂。经核实，澄迈县均未发布此类通知，请各位家长提高警惕，谨慎点击链接，如遇要求缴费收看或推销产品现象请加强甄别，以免上当受骗。（椰网）#海南辟谣# 详戳→ ​​​ ...展开
#微博辟谣# 邯郸一网民“嫁接”视频被处罚,https://weibo.com/1866405545/Nv7A6nd1d,2023-12-01,"【邯郸一网民“嫁接”视频被处罚】近日，曲周县公安局依法查处一起编造传播网络谣言案件，违法行为人牛某被行政处罚。
11月28日，网民“杨亮麻辣烫-学习加盟”在抖音短视频平台发布视频并配发文字称“曲周大事件，当街跳舞，警察为其开路，就是这么牛”。经多方核实，该视频为虚假不实消息，严重误导群 ​​​ ...展开"
#微博辟谣#【#今日辟谣#（2023年12月1日）】,https://weibo.com/1866405545/Nv7WsmrMH,2023-12-01,#联合辟谣##微博辟谣#【#今日辟谣#（2023年12月1日）】火车票退票不扣手续费了？ #世界艾滋病日# | 和艾滋病患者共用马桶和泳池会被感染？ 电信网络诈骗犯罪形势依然严峻复杂，最高检提醒！  详戳↓↓↓@中央网信办举报中心 @最高人民检察院 @人民网 @科普中国   ​​​ ...展开
#微博辟谣# 歧视是比艾滋病更可怕的病毒，这些艾滋病谣言你是否错信过？,https://weibo.com/1866405545/Nv6kxz4EY,2023-12-01,【#歧视是比艾滋病更可怕的病毒# ！这些艾滋病谣言你是否错信过？】12月1日是世界艾滋病日。由于艾滋病的严重性及其传播方式，患者时常身陷“污名”困局，让他们不得不隐藏疾病，甚至错过及时的医治。戳图了解关于艾滋病的谣言↓一起知艾防艾，消除歧视！#好身体研究院#  #女子输血感染艾滋10年后才发现# #不慎得了艾滋病究竟能活多久#收起
#微博辟谣# 男子为博眼球发布不实信息被治安处罚,https://weibo.com/1866405545/NuW707vRS,2023-11-30,【#男子为博眼球发布不实信息被治安处罚#】 近日，张某为博眼球、吸流量在短视频平台发布“长子县看守所及办案中心搬迁”的不实信息，造成不良影响。目前，长子县公安局已依法对张某进行相应的治安处罚。警方特此提醒：网络并非法外之地，广大网民要保持理性思考，自觉抵制网络谣言，共同维护网络清朗空间。#造谣传谣不可为#@长治政法 长治政法的微博视频收起
#微博辟谣# 四川盐源辟谣老人家苹果难卖出：不存在滞销，系卖惨摆拍,https://weibo.com/1866405545/NuVXB7avA,2023-11-30,【四川#盐源辟谣老人家苹果难卖出# ：不存在滞销，系卖惨摆拍】#盐源老人苹果烂地里没人收系摆拍# 近日，四川凉山，有博主发了一条“盐源县老人今年苹果难卖出，3年多没见患病儿子”的视频。11月28日，盐源县卫城镇人民政府工作人员介绍，因无人管理土地，视频中的王大爷今年只收获了两筐苹果，并不存在苹果滞销的情况，视频为卖惨摆拍。 收起
#微博辟谣# 西藏昌都警方：两主播为吸粉自导自演直播跳河自杀被拘,https://weibo.com/1866405545/NuMFryQ92,2023-11-29,"#警方通报两主播自导自演直播跳河自杀#【西藏昌都警方：两主播为吸粉自导自演直播跳河自杀被拘】#两主播为吸粉直播跳河自杀被拘# 昌都市卡若区公安局11月28日发布警情通报，全文如下：

11月25日晚，昌都市卡若区公安局网安大队接网民举报：“我区某主播在某平台直播间内扬言跳河自杀，一时间引来不少 ​​​ ...展开"
#微博辟谣# 滴滴出行：这起事故的起因是底层系统软件发生故障，并非网传的“遭受攻击”,https://weibo.com/1866405545/NuMIMqGjG,2023-11-29,"再一次致歉

11月27日夜间发生的系统故障，给广大用户造成了诸多困扰和不便，在大家需要我们的时候，我们让大家失望了，再次向大家真诚致歉。

各项服务恢复的同时，我们在28日启动了内部复盘调查。初步确定，这起事故的起因是底层系统软件发生故障，并非网传的“遭受攻击”，后续我们将深入开展技术风 ​​​ ...展开"
#微博辟谣# 多方回应网传贵州抢亲事件不实,https://weibo.com/1866405545/NutKlmkyQ,2023-11-27,#多方回应网传贵州抢亲事件不实#【#网传贵州抢亲事件当事女子发声#：发帖内容有误】11月26日上午，一则标题为“现实版《盲山》，我在贵州亲历抢亲”的帖子引发热议。文中称，25日晚，博主在贵州省榕江县某村亲见一女子被一群村民拉扯进某男子家中，“抢亲”男子母亲拽着女孩不让其离开，该女孩哭泣并表 ​​​ ...展开
#微博辟谣#官方回应柳州市政府秘书长跳楼：系谣言，正在处理,https://weibo.com/1866405545/NunW3pHUa,2023-11-26,"【#官方回应柳州市政府秘书长跳楼#：系谣言，正在处理】11月26日，网传柳州市政府秘书长刘某某跳楼的消息引发关注。据网传消息显示，一张微信聊天群内，有人转发了柳州市政府秘书长刘某某的相关信息链接，并称刘某某在政府大楼跳楼，120拉走了，生死未卜。

11月26日下午，大皖新闻记者致电柳州市人民政府值班室，值班工作人员表示没有接到相关信息，详细情况需要联系宣传部门。随后大皖新闻记者联系上柳州市委宣传部，工作人员回应称，网传消息是谣言，网信部门正在进行处理。网传柳州市政府秘书长跳楼 当地相关部门工作人员称：谣言，正在处理收起"
#微博辟谣#“莱芜二实小附近出现人贩子”系谣言,https://weibo.com/1866405545/NulksroyY,2023-11-26,"【辟谣！“莱芜二实小附近出现人贩子”系谣言】近日，网传莱芜出现人贩子在二实小附近活动。经调查核实，现场为一精神发育迟滞青年在附近活动，目前已由其父母看管，情况较为稳定。
莱芜区委网信办提醒广大市民，如果接触到“拐卖孩子”等信息时，首先要判断信息的出处和真实性。如非官方发布的，可及 ​​​ ...展开"
#微博辟谣##四川云辟谣#【熊猫斩谣（2023年11月23日）】,https://weibo.com/1866405545/NukYTmq9D,2023-11-26,#四川云辟谣# 【熊猫斩谣（2023年11月23日）】#微博辟谣#南充嘉陵区有人在路上拉拽学生上车？支原体肺炎自测盒热销，在家自测阳性就是感染了？成都网警破获一起编造传播证券市场网络谣言案！今天有没有你相信了的谣言？快来戳图查看吧！希望大家对未经核实的信息，不轻信、不盲从、不发布、不传播、不评论。 ​​​ ​​​ 收起
#微博辟谣# 毛岸英牺牲是因其做蛋炒饭生火引来敌机？谣言！,https://weibo.com/1866405545/Nuu5ghekP,2023-11-27,【#毛岸英烈士逝世73周年##还毛岸英烈士清白#！】民族大义前，硝烟战火中，毛岸英毅然奔赴朝鲜战场，壮烈牺牲。然而，毛岸英烈士为国捐躯的壮举，却被一些人泼上了各种脏水，其中尤以“毛岸英牺牲是因其做蛋炒饭生火引来敌机”的谣言最为恶毒。英烈不容玷污，历史不容亵渎！今天，戳破谣言、澄清史实、 ​​​ ...展开
#微博辟谣##中疾控辟谣印发糖尿病疫苗相关通知#,https://weibo.com/1866405545/NucYr4DAl,2023-11-25,【#中疾控严正声明##中疾控辟谣印发糖尿病疫苗相关通知#】近日，中国疾病预防控制中心（以下简称中心）发现，社会上流传加盖中心公章的《中国疾病预防控制中心关于印发一型糖尿病疫苗即将上市以及管理办法的通知》（中疾控传防发〔2023〕42号）。中心对以上情况非常重视，第一时间进行了核查。经核实，中心从未印发过《一型糖尿病疫苗即将上市以及管理办法》相关文件。中心严正声明如下：伪造或变造公章的行为涉嫌刑事犯罪；冒用中心名义发布虚假通知的行为，严重侵害了中心的合法权益，中心保留依法追究侵权责任主体法律责任的权利。收起
#微博辟谣# 网传“娶亲车队出门被小区保安索要香烟”系谣言,https://weibo.com/1866405545/NukEToTfF,2023-11-26,"【警情通报】网传“娶亲车队出门被小区保安索要香烟”系谣言#净网##开展清朗网络戾气整治专项行动# 
                                                     
警情通报

近日，网传“娶亲车队出门被小区保安索要香烟”的视频引起网民关注，公安机关立即展开调查。

经查明，11月21日，徐某伟帮其好友娶 ​​​ ...展开"
#微博辟谣##感染支原体一定会得肺炎是假的#,https://weibo.com/1866405545/NtVdLjIFW,2023-11-23,#感染支原体一定会得肺炎是假的#【感染肺炎支原体一定会得肺炎？会出现“白肺”？】近期，支原体肺炎广受社会关注。针对“感染肺炎支原体一定会得肺炎吗”“会出现‘白肺’吗”这些热点问题，新华社记者从国家儿童医学中心获悉，感染肺炎支原体后不一定会引起肺炎，只有肺炎支原体侵入人的下呼吸道，才 ​​​ ...展开
#微博辟谣# 罗田警方处置一起谣言案件，造谣者被依法处以行政处罚,https://weibo.com/1866405545/NtUHQq97Q,2023-11-23,"#辟谣# 罗田警方处置一起谣言
      2023年11月21日，罗田县公安局网安大队民警在网络巡查中发现，有网民在抖音平台发布有损公安机关形象的言论，并配有恶意造谣的文字内容。后罗田局网安大队迅速安排专职民警开展核查处置工作。
      经查，该抖音网民为罗田县凤山镇居民彭某，因好奇心作祟，遂拍摄 ​​​ ...展开"
#微博辟谣# 网传“2025年中江县校园建设有重大变更”系谣言,https://weibo.com/1866405545/NtU5MihQm,2023-11-23,"辟谣：事关教育，这个谣言不可信

11月18日，一抖音网民发布信息称，到2025年我县校园建设有重大变更。如兴隆镇清河初级中学校、联合镇石龙初级中学校等学校，将不复存在。经了解，为做好两项改革“后半篇”文章决策部署，我县将稳妥推进基础教育学校布局调整，优化教育资源配置，促进教育均衡发展。经核实，网传信息与实际情况存在较大偏差，在此郑重提示大家，凡是涉及教育类信息请以官方公告为准，发现类似信息请向官方求证，不随意转发扩散谣言信息，共同营造良好的网络环境！收起"
#微博辟谣# 垫江两人编段子造谣被教育处理,https://weibo.com/1866405545/Nu1CJEha9,2023-11-24,#垫江两人编段子造谣被教育处理##重庆辟谣#【“我浏览黄色网站10次以上...”垫江这两人编段子造谣被教育处理】11月22日，两个自媒体账号发布的视频在网上传播，视频中的男子手持文稿称“我浏览黄色网站10次以上，严重违反垫江文明城市网络安全...在其监督下进行了网络安全知识教育，按照要求录像并发布 ​​​ ...展开
#微博辟谣# 一男子网上散布谣言被邯郸警方依法予以行政处罚,https://weibo.com/1866405545/NtIL2dsNm,2023-11-22,"#邯郸# 【一男子网上散布谣言被处罚】近日，邯郸市公安局网巡支队联合峰峰矿区公安分局快侦快办，依法查处了一起故意编造传播网络谣言的案件。

11月17日，网民“贱男春”在抖音平台发布视频并配文字称“11月16日23点23分，邯郸东环立交桥一辆满载液化气的车，撞上桥墩爆炸引发火情”。经核实，该视频为虚假不实消息，严重误导群众认知，造成了不良的社会影响。邯郸市公安局网巡支队立即开展查证工作，并指导属地峰峰矿区公安分局网监大队联合辖区临水派出所开展调查取证工作。

经查，该账号使用人为张某，男，邯郸市峰峰矿区人。张某到案后，对其在网上散布谣言的违法事实供认不讳。据张某交代，其制作并在网上发布该视频是为了博人眼球、引流量、吸引网民注意。

根据《中华人民共和国治安管理处罚法》第二十五条第一项规定，11月17日，峰峰矿区公安分局依法对张某作出行政处罚。

邯郸网警提示：互联网不是法外之地，请广大网民依法依规文明上网，自觉抵制网络谣言。在网上编造、传播谣言，扰乱公共秩序的违法犯罪行为，公安机关将坚决依法严厉打击。
邯郸新闻传媒中心记者 曹楚琦收起"
#微博辟谣# 牡丹江辟谣老人过路被冰溜砸死：本市未发生此事，公安已训诫处罚发帖人,https://weibo.com/1866405545/NtIu6pU0I,2023-11-22,【#牡丹江辟谣老人过路被冰溜砸死#：本市未发生此事，公安已训诫处罚发帖人】11月21日晚，牡丹江市委网信办发布辟谣公告：11月21日，有网友发布视频称：“牡丹江市过路人给砸死了，警惕，行走要注意“天上”冰溜可不长眼。”经核实，我市未发生此类伤亡事件，公安机关已对发帖人进行训诫处罚。市委网信 ​​​ ...展开
#微博辟谣# 群众称工作时间交警办事大厅无人办公，警方回应：与事实不符,https://weibo.com/1866405545/NtBz35HHK,2023-11-21,#警方辟谣工作时间交警办事大厅无人办公# 【#群众称工作时间交警办事大厅无人办公# 警方回应：与事实不符】近日，有网友在社交平台发布视频称，工作时间，山西忻州五台县交警大队的办事大厅内无人上班，网友下午2点半到办事大厅办理业务，一直等到下午3点40分了都没有见到工作人员。针对此事，11月21日 ​​​ ...展开
#微博辟谣# 赣州警方辟谣娱乐城现女性碎尸,https://weibo.com/1866405545/NtB8T7d86,2023-11-21,#赣州娱乐城惊现女性碎尸系谣言#【#赣州警方辟谣娱乐城现女性碎尸#】11月21日，江西赣州。据赣州公安消息：11月9日，章贡分局网安大队在工作中发现某微信群传出“娱乐城这边死了个人，而且全是碎尸”、“砍碎了丢马桶然后这边下水道全堵了”等信息。对此，章贡分局网安大队联合章江派出所立即展开调查 ​​​ ...展开
#微博辟谣# 为博关注编造散布虚假信息，一网民被青岛警方依法予以行政处罚,https://weibo.com/1866405545/Ntgl80faX,2023-11-19,"【为博取关注被处罚！青岛警方查处一起编造网络谣言案件】11月14日，在某视频平台上，一段视频引发网民关注。“最新青岛打人事件”标题触目惊心。视频中，一外卖员与多名男子发生冲突，引发网民围观……
青岛市公安局网警支队立即开展调查工作，经核实事件发生地为外省某市，并非青岛
…… ​​​ ...展开"
#微博辟谣# 竞秀网警依法查处一起网络谣言案件,https://weibo.com/1866405545/Nt9nu1EAe,2023-11-18,"保定超话#拒绝网络谣言清朗网络环境# 【抵制网络谣言 净化网络空间——竞秀网警依法查处一起网络谣言案件】
为全力营造清朗网络空间，持续有效净化网络环境，竞秀网警聚焦群众关切、影响社会安宁的网络谣言，近日依法查处一起网络谣言案件，对该名编造“煤气管道爆炸”谣言的网民依法处以了行政处罚。

10月27日,竞秀网警工作中发现，今日头条账号为“橴***”的用户发布信息，内容是：“2023年10月27日中午2点，保定市阳光盛景小区C区9号楼一住户发生燃气管道爆炸事故”，该信息被多次转发，引发网民热议，造成不良影响，经公安机关核实，系业主电动自行车在家里一直充电导致电池起火，未发生燃气管道爆炸事故。橴***”的用户发布的信息内容与事实不符，系编造谣言信息。

经进一步调查，该信息发布者为郝某某（男，52岁，现住保定竞秀区），其承认在今日头条发布的“住户发生燃气管道爆炸事故”是道听途说，未经核实，为蹭热点，随手在今日头条个人账号发布上述信息。10月30日，竞秀区公安分局依法对郝某某处以行政罚款处罚。郝某某表示以后会规范自身上网行为，不会随意编造、传播虚假信息。

警方提醒

网络不是法外之地，在互联网平台散布传播谣言信息，要承担相关法律责任。打击网络谣言，净化网络环境，需要广大网民共同参与，大家要保持理性思维，提升鉴别能力，做到不造谣、不信谣、不传谣，同时积极向公安机关举报网络谣言线索，共建清朗网络空间！收起"
#微博辟谣# 九龙坡行政服务中心搬迁系谣言,https://weibo.com/1866405545/Nt818sN77,2023-11-18,"#九龙坡行政服务中心搬迁系谣言##重庆辟谣#​近日，微信群有市民传播“九龙坡区行政服务中心将搬迁到杨家坪环道原实验二小位置”。

据九龙坡区城市更新公司反馈，实验二小地块是民主村片区城市更新项目重要的一部分，将根据市、区城市更新领导小组批复同意的更新方案，遵循“留改拆增”的整体更新模式 ​​​ ...展开"
#微博辟谣# 牡丹江市出售清雪设备导致道路积雪？官方：消息不实,https://weibo.com/1866405545/Nt7a1jYLg,2023-11-18,"#官方辟谣牡丹江市出售清雪设备#【牡丹江市出售清雪设备导致道路积雪？官方：消息不实】近日，东北大范围持续雨雪天气，黑龙江中东部、吉林东部等局地遭遇暴雪。对于黑龙江省牡丹江市民来说，持续降雪不仅给日常生活带来了不便，更让人感到担忧的是多条道路无人清理积雪，造成道路拥堵出行困难。目前，有网传消息称，牡丹江清运公司疑似因资金问题，将清雪车出售，导致设备数量与往年相比大大减少。
11月17日，上游新闻（报料邮箱：cnshangyou@163.com）记者12345政务服务热线回应称，网传消息不实，清雪设备不可能出售，由于今年降雪量大，导致部分道路存在清理不及时的问题。（上游新闻记者 张莹）上游新闻收起"
#微博辟谣# 中国移动辟谣推出电话手表兑换卡,https://weibo.com/1866405545/NtivqEbiH,2023-11-19,【#中国移动回应街上捡到电话手表兑换卡# 从未推出此类合作】#中国移动辟谣推出电话手表兑换卡# 近日，多位家长在网上反映孩子在街上捡了“电话手表兑换卡”回家，真假难辨，因此在网上求助“街上捡的电话手表兑换卡能信吗？”有家长反映，兑换卡显示有300元可兑换，兑换后却被要求按流程一步步支付了5 ​​​ ...展开
#微博辟谣# 30多名中国籍人员丧生火灾事故？ 缅甸佤邦司法工作委员会发布辟谣声明,https://weibo.com/1866405545/Nt0lgdHry,2023-11-17,"【30多名中国籍人员丧生火灾事故？ 缅甸佤邦司法工作委员会发布辟谣声明】 #缅甸佤邦辟谣中国籍人员丧生火灾#近日在网络上流传一则“佤邦勐波城内一铁皮瓦房发生30多名中国籍人员在11·08 火灾事故中丧生”的消息，11月17日，缅甸佤邦司法工作委员会官方微信公众号发布辟谣声明。
声明称，此消息引起佤 ​​​ ...展开"
